token,company,symbol,tsym,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
3456,TATA MOTORS LIMITED,TATAMOTORS,TATAMOTORS-EQ,Ok,27-07-2023 09:15:00,1690429500,646.90,646.90,640.00,645.80,668.31,1730842,0,1797233,0
3426,TATA POWER CO LTD,TATAPOWER,TATAPOWER-EQ,Ok,27-07-2023 09:15:00,1690429500,222.30,222.50,221.20,221.65,232.90,458993,0,481799,0
5258,INDUSIND BANK LIMITED,INDUSINDBK,INDUSINDBK-EQ,Ok,27-07-2023 09:15:00,1690429500,1430.00,1430.70,1420.10,1426.60,1439.45,175172,0,176686,0
3506,TITAN COMPANY LIMITED,TITAN,TITAN-EQ,Ok,27-07-2023 09:15:00,1690429500,3016.00,3024.10,3010.40,3018.00,3098.68,45135,0,46356,0
3518,TORRENT PHARMACEUTICALS L,TORNTPHARM,TORNTPHARM-EQ,Ok,27-07-2023 09:15:00,1690429500,1979.30,2005.00,1975.55,1992.10,2003.98,46900,0,47108,0
16713,UNITED BREWERIES LTD,UBL,UBL-EQ,Ok,27-07-2023 09:15:00,1690429500,1515.30,1515.30,1498.55,1506.55,1505.88,19036,0,21027,0
11532,ULTRATECH CEMENT LIMITED,ULTRACEMCO,ULTRACEMCO-EQ,Ok,27-07-2023 09:15:00,1690429500,8350.00,8390.00,8323.15,8353.75,8361.63,17318,0,17745,0
11287,UPL LIMITED,UPL,UPL-EQ,Ok,27-07-2023 09:15:00,1690429500,634.90,637.10,633.15,634.50,634.76,139292,0,143422,0
3718,VOLTAS LTD,VOLTAS,VOLTAS-EQ,Ok,27-07-2023 09:15:00,1690429500,766.10,770.00,766.10,769.20,798.41,47054,0,48887,0
18096,JUBILANT FOODWORKS LTD,JUBLFOOD,JUBLFOOD-EQ,Ok,27-07-2023 09:15:00,1690429500,469.95,470.90,466.00,470.45,468.71,202888,0,205400,0
3812,ZEE ENTERTAINMENT ENT LTD,ZEEL,ZEEL-EQ,Ok,27-07-2023 09:15:00,1690429500,238.35,238.50,235.15,238.30,244.63,888713,0,919085,0
7929,ZYDUS LIFESCIENCES LTD,ZYDUSLIFE,ZYDUSLIFE-EQ,Ok,27-07-2023 09:15:00,1690429500,624.90,631.65,623.70,630.65,629.32,119654,0,120762,0
19061,MANAPPURAM FINANCE LTD,MANAPPURAM,MANAPPURAM-EQ,Ok,27-07-2023 09:15:00,1690429500,135.55,136.15,134.80,135.40,135.57,1038920,0,1060612,0
22,ACC LIMITED,ACC,ACC-EQ,Ok,27-07-2023 09:15:00,1690429500,1925.50,1927.00,1915.00,1921.20,1919.98,93695,0,94694,0
3063,VEDANTA LIMITED,VEDL,VEDL-EQ,Ok,27-07-2023 09:15:00,1690429500,279.60,280.65,278.55,280.40,289.41,543785,0,562271,0
6733,JINDAL STEEL & POWER LTD,JINDALSTEL,JINDALSTEL-EQ,Ok,27-07-2023 09:15:00,1690429500,661.50,665.75,658.95,664.20,670.36,221107,0,223873,0
11723,JSW STEEL LIMITED,JSWSTEEL,JSWSTEEL-EQ,Ok,27-07-2023 09:15:00,1690429500,805.40,814.45,803.50,812.00,814.95,519448,0,523951,0
4749,CONTAINER CORP OF IND LTD,CONCOR,CONCOR-EQ,Ok,27-07-2023 09:15:00,1690429500,682.95,683.50,679.10,679.60,680.91,35481,0,35577,0
15332,NMDC LTD.,NMDC,NMDC-EQ,Ok,27-07-2023 09:15:00,1690429500,112.90,113.50,112.60,113.45,113.09,681824,0,817219,0
9590,POLYCAB INDIA LIMITED,POLYCAB,POLYCAB-EQ,Ok,27-07-2023 09:15:00,1690429500,4659.05,4734.45,4648.25,4734.45,4752.73,75823,0,76631,0
3150,SIEMENS LTD,SIEMENS,SIEMENS-EQ,Ok,27-07-2023 09:15:00,1690429500,3772.00,3785.70,3770.10,3780.35,4035.90,13182,0,14081,0
10794,CANARA BANK,CANBK,CANBK-EQ,Ok,27-07-2023 09:15:00,1690429500,338.75,340.80,338.75,340.40,339.82,965155,0,984647,0
31181,MULTI COMMODITY EXCHANGE,MCX,MCX-EQ,Ok,27-07-2023 09:15:00,1690429500,1672.00,1682.85,1666.60,1669.95,1672.42,46589,0,46818,0
17534,MAHANAGAR GAS LTD.,MGL,MGL-EQ,Ok,27-07-2023 09:15:00,1690429500,1081.05,1090.30,1081.05,1090.30,1085.38,20518,0,20678,0
4204,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON,MOTHERSON-EQ,Ok,27-07-2023 09:15:00,1690429500,99.65,99.70,98.85,99.45,101.46,768214,0,784942,0
1660,ITC LTD,ITC,ITC-EQ,Ok,27-07-2023 09:15:00,1690429500,474.10,474.90,472.10,472.85,473.51,1120089,0,1166817,0
13147,PVR INOX LIMITED,PVRINOX,PVRINOX-EQ,Ok,27-07-2023 09:15:00,1690429500,1541.80,1541.80,1521.50,1525.10,1610.90,47465,0,50032,0
13404,SUN TV NETWORK LIMITED,SUNTV,SUNTV-EQ,Ok,27-07-2023 09:15:00,1690429500,540.60,540.60,535.70,538.50,537.81,108840,0,109229,0
2412,PIRAMAL ENTERPRISES LTD,PEL,PEL-EQ,Ok,27-07-2023 09:15:00,1690429500,1089.00,1089.00,1065.00,1071.10,1105.97,301812,0,310193,0
14299,POWER FIN CORP LTD.,PFC,PFC-EQ,Ok,27-07-2023 09:15:00,1690429500,244.70,246.50,243.15,246.50,249.39,1180753,0,1203719,0
3499,TATA STEEL LIMITED,TATASTEEL,TATASTEEL-EQ,Ok,27-07-2023 09:15:00,1690429500,120.20,121.35,120.05,121.35,122.80,3722659,0,3784390,0
17875,GODREJ PROPERTIES LTD,GODREJPROP,GODREJPROP-EQ,Ok,27-07-2023 09:15:00,1690429500,1678.90,1688.65,1675.30,1681.60,1682.74,59741,0,60004,0
14366,VODAFONE IDEA LIMITED,IDEA,IDEA-EQ,Ok,27-07-2023 09:15:00,1690429500,9.10,9.15,8.55,8.65,9.49,109392450,0,117762662,0
4503,MPHASIS LIMITED,MPHASIS,MPHASIS-EQ,Ok,27-07-2023 09:15:00,1690429500,2266.30,2304.95,2254.55,2289.95,2301.01,51557,0,51955,0
