token,company,symbol,tsym,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
5258,INDUSIND BANK LIMITED,INDUSINDBK,INDUSINDBK-EQ,Ok,08-08-2023 09:15:00,1691466300,1417.75,1420.95,1410.90,1418.00,1417.43,103912,0,105800,0
3506,TITAN COMPANY LIMITED,TITAN,TITAN-EQ,Ok,08-08-2023 09:15:00,1691466300,2908.05,2924.55,2905.10,2924.05,2916.74,32289,0,33543,0
3518,TORRENT PHARMACEUTICALS L,TORNTPHARM,TORNTPHARM-EQ,Ok,08-08-2023 09:15:00,1691466300,2070.50,2091.40,2046.50,2063.45,2069.37,113232,0,115620,0
16713,UNITED BREWERIES LTD,UBL,UBL-EQ,Ok,08-08-2023 09:15:00,1691466300,1557.00,1595.95,1557.00,1578.35,1580.49,18032,0,18063,0
11532,ULTRATECH CEMENT LIMITED,ULTRACEMCO,ULTRACEMCO-EQ,Ok,08-08-2023 09:15:00,1691466300,8195.00,8228.85,8185.20,8192.65,8207.82,7854,0,7890,0
11287,UPL LIMITED,UPL,UPL-EQ,Ok,08-08-2023 09:15:00,1691466300,608.00,608.60,605.35,606.00,606.36,176215,0,184305,0
3718,VOLTAS LTD,VOLTAS,VOLTAS-EQ,Ok,08-08-2023 09:15:00,1691466300,827.05,828.80,818.80,822.90,821.53,74142,0,75924,0
18096,JUBILANT FOODWORKS LTD,JUBLFOOD,JUBLFOOD-EQ,Ok,08-08-2023 09:15:00,1691466300,515.45,518.00,515.10,516.15,516.44,164568,0,170261,0
3812,ZEE ENTERTAINMENT ENT LTD,ZEEL,ZEEL-EQ,Ok,08-08-2023 09:15:00,1691466300,237.95,238.65,236.60,238.55,237.33,871773,0,904961,0
7929,ZYDUS LIFESCIENCES LTD,ZYDUSLIFE,ZYDUSLIFE-EQ,Ok,08-08-2023 09:15:00,1691466300,658.80,663.25,658.65,658.90,660.81,105938,0,106825,0
19061,MANAPPURAM FINANCE LTD,MANAPPURAM,MANAPPURAM-EQ,Ok,08-08-2023 09:15:00,1691466300,138.65,141.10,138.65,140.25,140.16,2087936,0,2147275,0
22,ACC LIMITED,ACC,ACC-EQ,Ok,08-08-2023 09:15:00,1691466300,2020.00,2032.00,2016.65,2021.30,2023.56,20245,0,20694,0
3063,VEDANTA LIMITED,VEDL,VEDL-EQ,Ok,08-08-2023 09:15:00,1691466300,238.90,240.55,237.30,240.35,238.51,4080339,0,4177292,0
6733,JINDAL STEEL & POWER LTD,JINDALSTEL,JINDALSTEL-EQ,Ok,08-08-2023 09:15:00,1691466300,656.75,663.85,655.35,663.15,660.73,210569,0,211077,0
11723,JSW STEEL LIMITED,JSWSTEEL,JSWSTEEL-EQ,Ok,08-08-2023 09:15:00,1691466300,816.50,816.50,811.20,813.15,813.60,83626,0,85137,0
4749,CONTAINER CORP OF IND LTD,CONCOR,CONCOR-EQ,Ok,08-08-2023 09:15:00,1691466300,701.90,705.00,701.00,702.45,702.82,78439,0,79047,0
15332,NMDC LTD.,NMDC,NMDC-EQ,Ok,08-08-2023 09:15:00,1691466300,112.65,113.15,112.65,113.10,112.88,368438,0,375101,0
9590,POLYCAB INDIA LIMITED,POLYCAB,POLYCAB-EQ,Ok,08-08-2023 09:15:00,1691466300,4632.65,4636.00,4601.25,4625.75,4620.80,36749,0,38481,0
3150,SIEMENS LTD,SIEMENS,SIEMENS-EQ,Ok,08-08-2023 09:15:00,1691466300,3845.00,3845.00,3784.00,3786.20,3801.18,34641,0,34947,0
10794,CANARA BANK,CANBK,CANBK-EQ,Ok,08-08-2023 09:15:00,1691466300,329.65,331.65,329.30,331.50,330.55,286520,0,290958,0
31181,MULTI COMMODITY EXCHANGE,MCX,MCX-EQ,Ok,08-08-2023 09:15:00,1691466300,1628.00,1634.00,1622.60,1627.50,1627.18,8059,0,8121,0
17534,MAHANAGAR GAS LTD.,MGL,MGL-EQ,Ok,08-08-2023 09:15:00,1691466300,1067.40,1077.90,1066.00,1071.15,1070.09,93273,0,94415,0
4204,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON,MOTHERSON-EQ,Ok,08-08-2023 09:15:00,1691466300,99.00,99.50,98.60,99.20,99.17,740771,0,767809,0
1660,ITC LTD,ITC,ITC-EQ,Ok,08-08-2023 09:15:00,1691466300,456.50,456.55,453.35,453.90,454.21,422917,0,433695,0
13147,PVR INOX LIMITED,PVRINOX,PVRINOX-EQ,Ok,08-08-2023 09:15:00,1691466300,1604.90,1608.75,1596.80,1599.15,1601.59,25473,0,26093,0
13404,SUN TV NETWORK LIMITED,SUNTV,SUNTV-EQ,Ok,08-08-2023 09:15:00,1691466300,535.35,540.40,535.35,537.30,538.00,55235,0,55916,0
2412,PIRAMAL ENTERPRISES LTD,PEL,PEL-EQ,Ok,08-08-2023 09:15:00,1691466300,985.95,993.25,982.00,992.75,988.36,240463,0,243220,0
14299,POWER FIN CORP LTD.,PFC,PFC-EQ,Ok,08-08-2023 09:15:00,1691466300,272.85,274.90,272.00,274.90,272.69,5271952,0,5396608,0
3499,TATA STEEL LIMITED,TATASTEEL,TATASTEEL-EQ,Ok,08-08-2023 09:15:00,1691466300,118.75,119.50,118.35,119.45,118.95,2924609,0,2957830,0
17875,GODREJ PROPERTIES LTD,GODREJPROP,GODREJPROP-EQ,Ok,08-08-2023 09:15:00,1691466300,1569.60,1571.00,1551.40,1553.60,1558.18,50834,0,52689,0
14366,VODAFONE IDEA LIMITED,IDEA,IDEA-EQ,Ok,08-08-2023 09:15:00,1691466300,8.35,8.40,8.25,8.30,8.29,27786370,0,28241476,0
4503,MPHASIS LIMITED,MPHASIS,MPHASIS-EQ,Ok,08-08-2023 09:15:00,1691466300,2339.90,2364.00,2334.00,2339.40,2342.25,111930,0,113444,0
