token,company,symbol,tsym,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
4963,ICICI BANK LTD.,ICICIBANK,ICICIBANK-EQ,Ok,02-08-2023 09:15:00,1690947900,989.45,994.00,989.45,990.85,991.02,1441755,0,1441755,0
3456,TATA MOTORS LIMITED,TATAMOTORS,TATAMOTORS-EQ,Ok,02-08-2023 09:15:00,1690947900,644.30,644.30,638.20,638.50,640.10,893137,0,893137,0
3426,TATA POWER CO LTD,TATAPOWER,TATAPOWER-EQ,Ok,02-08-2023 09:15:00,1690947900,244.55,244.65,241.75,242.60,242.77,2411209,0,2411209,0
5258,INDUSIND BANK LIMITED,INDUSINDBK,INDUSINDBK-EQ,Ok,02-08-2023 09:15:00,1690947900,1389.95,1390.95,1383.20,1386.65,1386.61,146322,0,146322,0
3506,TITAN COMPANY LIMITED,TITAN,TITAN-EQ,Ok,02-08-2023 09:15:00,1690947900,3004.65,3004.70,2986.60,2990.70,2994.42,84072,0,84072,0
3518,TORRENT PHARMACEUTICALS L,TORNTPHARM,TORNTPHARM-EQ,Ok,02-08-2023 09:15:00,1690947900,1972.60,1983.95,1972.60,1974.90,1978.36,10014,0,10014,0
16713,UNITED BREWERIES LTD,UBL,UBL-EQ,Ok,02-08-2023 09:15:00,1690947900,1597.95,1599.90,1585.95,1587.00,1593.45,59465,0,59465,0
11532,ULTRATECH CEMENT LIMITED,ULTRACEMCO,ULTRACEMCO-EQ,Ok,02-08-2023 09:15:00,1690947900,8265.00,8315.00,8251.25,8294.00,8286.89,12318,0,12318,0
11287,UPL LIMITED,UPL,UPL-EQ,Ok,02-08-2023 09:15:00,1690947900,628.70,629.50,622.20,622.55,626.16,538908,0,538908,0
3718,VOLTAS LTD,VOLTAS,VOLTAS-EQ,Ok,02-08-2023 09:15:00,1690947900,797.65,804.00,792.15,801.70,798.89,356752,0,356752,0
18096,JUBILANT FOODWORKS LTD,JUBLFOOD,JUBLFOOD-EQ,Ok,02-08-2023 09:15:00,1690947900,491.90,491.90,485.60,488.70,488.32,199124,0,199124,0
3812,ZEE ENTERTAINMENT ENT LTD,ZEEL,ZEEL-EQ,Ok,02-08-2023 09:15:00,1690947900,236.05,237.45,233.45,237.15,235.50,967742,0,967742,0
7929,ZYDUS LIFESCIENCES LTD,ZYDUSLIFE,ZYDUSLIFE-EQ,Ok,02-08-2023 09:15:00,1690947900,634.85,635.00,630.25,630.90,631.92,41519,0,41519,0
19061,MANAPPURAM FINANCE LTD,MANAPPURAM,MANAPPURAM-EQ,Ok,02-08-2023 09:15:00,1690947900,135.50,136.00,134.50,135.10,135.26,522166,0,522166,0
22,ACC LIMITED,ACC,ACC-EQ,Ok,02-08-2023 09:15:00,1690947900,2005.00,2026.70,1990.35,2018.10,2012.99,107998,0,107998,0
3063,VEDANTA LIMITED,VEDL,VEDL-EQ,Ok,02-08-2023 09:15:00,1690947900,277.35,277.40,275.00,276.15,276.02,765339,0,765339,0
6733,JINDAL STEEL & POWER LTD,JINDALSTEL,JINDALSTEL-EQ,Ok,02-08-2023 09:15:00,1690947900,669.55,669.95,659.05,661.70,662.03,231575,0,231575,0
11723,JSW STEEL LIMITED,JSWSTEEL,JSWSTEEL-EQ,Ok,02-08-2023 09:15:00,1690947900,817.70,817.80,811.15,813.95,813.56,176260,0,176260,0
4749,CONTAINER CORP OF IND LTD,CONCOR,CONCOR-EQ,Ok,02-08-2023 09:15:00,1690947900,695.05,696.80,685.05,685.80,688.52,63343,0,63343,0
15332,NMDC LTD.,NMDC,NMDC-EQ,Ok,02-08-2023 09:15:00,1690947900,116.85,116.90,115.85,116.05,116.24,1041514,0,1041514,0
9590,POLYCAB INDIA LIMITED,POLYCAB,POLYCAB-EQ,Ok,02-08-2023 09:15:00,1690947900,4628.00,4657.40,4562.00,4649.80,4616.85,128570,0,128570,0
3150,SIEMENS LTD,SIEMENS,SIEMENS-EQ,Ok,02-08-2023 09:15:00,1690947900,3889.95,3897.45,3861.85,3882.00,3885.18,25510,0,25510,0
10794,CANARA BANK,CANBK,CANBK-EQ,Ok,02-08-2023 09:15:00,1690947900,339.90,339.90,337.60,337.95,338.73,582303,0,582303,0
31181,MULTI COMMODITY EXCHANGE,MCX,MCX-EQ,Ok,02-08-2023 09:15:00,1690947900,1626.70,1633.80,1618.00,1618.05,1624.61,23199,0,23199,0
17534,MAHANAGAR GAS LTD.,MGL,MGL-EQ,Ok,02-08-2023 09:15:00,1690947900,1124.85,1144.00,1107.25,1111.30,1129.08,233015,0,233015,0
4204,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON,MOTHERSON-EQ,Ok,02-08-2023 09:15:00,1690947900,98.80,99.75,98.10,99.20,99.09,729925,0,729925,0
1660,ITC LTD,ITC,ITC-EQ,Ok,02-08-2023 09:15:00,1690947900,464.50,464.60,461.30,461.80,463.23,830077,0,830077,0
13147,PVR INOX LIMITED,PVRINOX,PVRINOX-EQ,Ok,02-08-2023 09:15:00,1690947900,1583.00,1614.00,1573.05,1605.00,1597.28,589292,0,589292,0
13404,SUN TV NETWORK LIMITED,SUNTV,SUNTV-EQ,Ok,02-08-2023 09:15:00,1690947900,534.30,534.65,530.60,532.60,533.02,65297,0,65297,0
2412,PIRAMAL ENTERPRISES LTD,PEL,PEL-EQ,Ok,02-08-2023 09:15:00,1690947900,1004.05,1004.85,989.65,993.25,995.05,277419,0,277419,0
14299,POWER FIN CORP LTD.,PFC,PFC-EQ,Ok,02-08-2023 09:15:00,1690947900,257.85,260.70,257.30,260.60,259.56,616733,0,616733,0
3499,TATA STEEL LIMITED,TATASTEEL,TATASTEEL-EQ,Ok,02-08-2023 09:15:00,1690947900,122.75,122.75,120.30,120.60,121.17,5451000,0,5451000,0
17875,GODREJ PROPERTIES LTD,GODREJPROP,GODREJPROP-EQ,Ok,02-08-2023 09:15:00,1690947900,1685.25,1701.75,1673.50,1682.95,1686.02,79276,0,79276,0
14366,VODAFONE IDEA LIMITED,IDEA,IDEA-EQ,Ok,02-08-2023 09:15:00,1690947900,8.30,8.30,8.15,8.25,8.20,7935903,0,7935903,0
4503,MPHASIS LIMITED,MPHASIS,MPHASIS-EQ,Ok,02-08-2023 09:15:00,1690947900,2285.05,2288.65,2257.60,2267.05,2268.57,37436,0,37436,0
