token,company,symbol,tsym,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
3426,TATA POWER CO LTD,TATAPOWER,TATAPOWER-EQ,Ok,04-08-2023 09:15:00,1691120700,236.90,237.30,235.75,236.50,236.57,1034349,0,1060295,0
5258,INDUSIND BANK LIMITED,INDUSINDBK,INDUSINDBK-EQ,Ok,04-08-2023 09:15:00,1691120700,1368.85,1387.00,1368.85,1384.45,1382.51,225325,0,226228,0
3506,TITAN COMPANY LIMITED,TITAN,TITAN-EQ,Ok,04-08-2023 09:15:00,1691120700,2924.00,2935.75,2916.65,2925.65,2925.48,91157,0,94711,0
3518,TORRENT PHARMACEUTICALS L,TORNTPHARM,TORNTPHARM-EQ,Ok,04-08-2023 09:15:00,1691120700,2004.70,2033.15,2004.50,2025.30,2024.16,45130,0,45177,0
16713,UNITED BREWERIES LTD,UBL,UBL-EQ,Ok,04-08-2023 09:15:00,1691120700,1565.30,1579.45,1564.90,1574.00,1573.94,25577,0,25802,0
11532,ULTRATECH CEMENT LIMITED,ULTRACEMCO,ULTRACEMCO-EQ,Ok,04-08-2023 09:15:00,1691120700,8177.95,8213.55,8172.35,8186.75,8188.00,11145,0,11546,0
11287,UPL LIMITED,UPL,UPL-EQ,Ok,04-08-2023 09:15:00,1691120700,604.25,604.25,600.45,603.05,602.24,225163,0,229847,0
3718,VOLTAS LTD,VOLTAS,VOLTAS-EQ,Ok,04-08-2023 09:15:00,1691120700,803.60,803.60,799.00,801.95,801.52,98832,0,102272,0
18096,JUBILANT FOODWORKS LTD,JUBLFOOD,JUBLFOOD-EQ,Ok,04-08-2023 09:15:00,1691120700,492.75,501.50,492.65,501.05,497.56,380700,0,384460,0
3812,ZEE ENTERTAINMENT ENT LTD,ZEEL,ZEEL-EQ,Ok,04-08-2023 09:15:00,1691120700,234.75,234.90,232.60,233.70,233.84,792257,0,804881,0
7929,ZYDUS LIFESCIENCES LTD,ZYDUSLIFE,ZYDUSLIFE-EQ,Ok,04-08-2023 09:15:00,1691120700,646.95,650.00,642.45,649.65,646.80,79735,0,82952,0
19061,MANAPPURAM FINANCE LTD,MANAPPURAM,MANAPPURAM-EQ,Ok,04-08-2023 09:15:00,1691120700,133.20,135.25,133.20,134.65,134.33,536766,0,538668,0
22,ACC LIMITED,ACC,ACC-EQ,Ok,04-08-2023 09:15:00,1691120700,2038.75,2038.75,2025.60,2032.55,2031.21,55048,0,55711,0
3063,VEDANTA LIMITED,VEDL,VEDL-EQ,Ok,04-08-2023 09:15:00,1691120700,254.00,254.00,248.65,252.65,251.29,5028934,0,5134833,0
6733,JINDAL STEEL & POWER LTD,JINDALSTEL,JINDALSTEL-EQ,Ok,04-08-2023 09:15:00,1691120700,649.00,659.40,649.00,658.05,655.55,253478,0,255447,0
11723,JSW STEEL LIMITED,JSWSTEEL,JSWSTEEL-EQ,Ok,04-08-2023 09:15:00,1691120700,807.95,814.80,807.55,811.30,811.73,175380,0,177950,0
4749,CONTAINER CORP OF IND LTD,CONCOR,CONCOR-EQ,Ok,04-08-2023 09:15:00,1691120700,693.70,693.95,690.65,693.10,692.62,29647,0,29971,0
15332,NMDC LTD.,NMDC,NMDC-EQ,Ok,04-08-2023 09:15:00,1691120700,113.90,114.40,113.75,114.20,114.18,561933,0,575458,0
9590,POLYCAB INDIA LIMITED,POLYCAB,POLYCAB-EQ,Ok,04-08-2023 09:15:00,1691120700,4633.00,4662.85,4621.00,4655.00,4646.84,66079,0,66554,0
3150,SIEMENS LTD,SIEMENS,SIEMENS-EQ,Ok,04-08-2023 09:15:00,1691120700,3808.00,3828.75,3808.00,3823.00,3819.59,18777,0,18877,0
10794,CANARA BANK,CANBK,CANBK-EQ,Ok,04-08-2023 09:15:00,1691120700,328.45,330.25,328.40,329.70,329.36,504483,0,511152,0
31181,MULTI COMMODITY EXCHANGE,MCX,MCX-EQ,Ok,04-08-2023 09:15:00,1691120700,1605.90,1620.55,1605.90,1619.15,1614.37,18300,0,18336,0
17534,MAHANAGAR GAS LTD.,MGL,MGL-EQ,Ok,04-08-2023 09:15:00,1691120700,1129.95,1133.70,1095.10,1115.55,1112.81,390192,0,417807,0
4204,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON,MOTHERSON-EQ,Ok,04-08-2023 09:15:00,1691120700,97.15,98.90,97.00,97.75,98.08,627574,0,635053,0
1660,ITC LTD,ITC,ITC-EQ,Ok,04-08-2023 09:15:00,1691120700,457.25,461.35,456.95,458.80,459.36,801854,0,826383,0
13147,PVR INOX LIMITED,PVRINOX,PVRINOX-EQ,Ok,04-08-2023 09:15:00,1691120700,1609.20,1620.95,1609.15,1611.00,1615.27,29919,0,31966,0
13404,SUN TV NETWORK LIMITED,SUNTV,SUNTV-EQ,Ok,04-08-2023 09:15:00,1691120700,528.80,528.80,522.85,527.90,526.12,51747,0,53112,0
2412,PIRAMAL ENTERPRISES LTD,PEL,PEL-EQ,Ok,04-08-2023 09:15:00,1691120700,972.95,981.50,968.15,974.50,975.24,317195,0,321230,0
14299,POWER FIN CORP LTD.,PFC,PFC-EQ,Ok,04-08-2023 09:15:00,1691120700,260.35,262.90,260.10,260.60,261.42,732293,0,740224,0
3499,TATA STEEL LIMITED,TATASTEEL,TATASTEEL-EQ,Ok,04-08-2023 09:15:00,1691120700,119.35,119.75,119.10,119.15,119.40,2322911,0,2372074,0
17875,GODREJ PROPERTIES LTD,GODREJPROP,GODREJPROP-EQ,Ok,04-08-2023 09:15:00,1691120700,1574.95,1586.05,1566.45,1575.10,1576.73,105877,0,108093,0
14366,VODAFONE IDEA LIMITED,IDEA,IDEA-EQ,Ok,04-08-2023 09:15:00,1691120700,7.85,8.00,7.85,7.95,7.92,5337313,0,5407018,0
4503,MPHASIS LIMITED,MPHASIS,MPHASIS-EQ,Ok,04-08-2023 09:15:00,1691120700,2250.00,2273.40,2245.00,2269.75,2259.53,34601,0,35053,0
