token,company,symbol,tsym,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
6364,NATIONAL ALUMINIUM CO LTD,NATIONALUM,NATIONALUM-EQ,Ok,07-08-2023 09:15:00,1691379900,95.25,95.55,94.85,95.00,95.17,463478,0,476539,0
2303,HINDUSTAN AERONAUTICS LTD,HAL,HAL-EQ,Ok,07-08-2023 09:15:00,1691379900,3761.00,3774.40,3745.00,3764.00,3760.88,55531,0,57273,0
9819,HAVELLS INDIA LIMITED,HAVELLS,HAVELLS-EQ,Ok,07-08-2023 09:15:00,1691379900,1319.90,1320.20,1312.00,1317.20,1315.90,20488,0,20746,0
1333,HDFC BANK LTD,HDFCBANK,HDFCBANK-EQ,Ok,07-08-2023 09:15:00,1691379900,1662.30,1662.30,1653.00,1653.60,1656.88,907978,0,1046076,0
13751,INFO EDGE (I) LTD,NAUKRI,NAUKRI-EQ,Ok,07-08-2023 09:15:00,1691379900,4891.20,4926.00,4891.20,4909.00,4913.13,48562,0,49535,0
1348,HERO MOTOCORP LIMITED,HEROMOTOCO,HEROMOTOCO-EQ,Ok,07-08-2023 09:15:00,1691379900,2955.00,2964.40,2947.00,2947.85,2955.52,31024,0,32199,0
1363,HINDALCO  INDUSTRIES  LTD,HINDALCO,HINDALCO-EQ,Ok,07-08-2023 09:15:00,1691379900,459.90,464.80,459.90,464.40,462.93,470008,0,477512,0
17939,HINDUSTAN COPPER LTD,HINDCOPPER,HINDCOPPER-EQ,Ok,07-08-2023 09:15:00,1691379900,155.25,155.25,150.60,152.00,152.07,1557727,0,1613478,0
1406,HINDUSTAN PETROLEUM CORP,HINDPETRO,HINDPETRO-EQ,Ok,07-08-2023 09:15:00,1691379900,267.25,269.00,267.05,267.30,268.17,276338,0,283362,0
30125,INDIABULLS HSG FIN LTD,IBULHSGFIN,IBULHSGFIN-EQ,Ok,07-08-2023 09:15:00,1691379900,166.60,167.10,162.10,162.70,164.53,1880964,0,1942472,0
21770,ICICI LOMBARD GIC LIMITED,ICICIGI,ICICIGI-EQ,Ok,07-08-2023 09:15:00,1691379900,1373.15,1420.15,1370.30,1387.85,1400.01,205491,0,206046,0
18652,ICICI PRU LIFE INS CO LTD,ICICIPRULI,ICICIPRULI-EQ,Ok,07-08-2023 09:15:00,1691379900,581.75,581.75,575.80,578.50,578.15,47452,0,48243,0
220,INDIAN ENERGY EXC LTD,IEX,IEX-EQ,Ok,07-08-2023 09:15:00,1691379900,128.05,129.55,128.05,128.70,128.87,1550232,0,1577707,0
11262,INDRAPRASTHA GAS LTD,IGL,IGL-EQ,Ok,07-08-2023 09:15:00,1691379900,456.15,459.75,455.45,456.50,457.83,224527,0,227164,0
1515,THE INDIA CEMENTS LIMITED,INDIACEM,INDIACEM-EQ,Ok,07-08-2023 09:15:00,1691379900,225.80,225.95,222.15,223.45,223.85,599440,0,631182,0
10726,INDIAMART INTERMESH LTD,INDIAMART,INDIAMART-EQ,Ok,07-08-2023 09:15:00,1691379900,3143.90,3169.00,3130.00,3167.45,3151.27,43911,0,44837,0
29135,INDUS TOWERS LIMITED,INDUSTOWER,INDUSTOWER-EQ,Ok,07-08-2023 09:15:00,1691379900,174.40,174.90,173.45,173.60,174.18,368079,0,377555,0
1624,INDIAN OIL CORP LTD,IOC,IOC-EQ,Ok,07-08-2023 09:15:00,1691379900,92.55,92.80,92.25,92.45,92.53,822560,0,864070,0
1633,IPCA LABORATORIES LTD,IPCALAB,IPCALAB-EQ,Ok,07-08-2023 09:15:00,1691379900,908.30,918.85,902.95,918.00,914.05,54639,0,54915,0
13611,INDIAN RAIL TOUR CORP LTD,IRCTC,IRCTC-EQ,Ok,07-08-2023 09:15:00,1691379900,657.70,658.50,654.30,658.50,656.38,153383,0,159186,0
10738,ORACLE FIN SERV SOFT LTD.,OFSS,OFSS-EQ,Ok,07-08-2023 09:15:00,1691379900,3860.30,3912.25,3860.30,3894.30,3902.49,2780,0,2888,0
14413,PAGE INDUSTRIES LTD,PAGEIND,PAGEIND-EQ,Ok,07-08-2023 09:15:00,1691379900,38999.95,39246.00,38815.65,39137.50,39076.04,1541,0,1592,0
13270,JK CEMENT LIMITED,JKCEMENT,JKCEMENT-EQ,Ok,07-08-2023 09:15:00,1691379900,3209.25,3214.95,3181.00,3199.80,3200.35,5584,0,5612,0
18365,PERSISTENT SYSTEMS LTD,PERSISTENT,PERSISTENT-EQ,Ok,07-08-2023 09:15:00,1691379900,4799.60,4817.25,4781.90,4809.35,4801.84,38037,0,38670,0
24184,PI INDUSTRIES LTD,PIIND,PIIND-EQ,Ok,07-08-2023 09:15:00,1691379900,3725.95,3749.00,3721.00,3745.00,3737.75,20224,0,20455,0
1922,KOTAK MAHINDRA BANK LTD,KOTAKBANK,KOTAKBANK-EQ,Ok,07-08-2023 09:15:00,1691379900,1844.35,1844.35,1830.45,1831.55,1834.35,173075,0,175469,0
17971,SBI CARDS & PAY SER LTD,SBICARD,SBICARD-EQ,Ok,07-08-2023 09:15:00,1691379900,887.00,891.00,883.50,885.00,887.56,125587,0,128774,0
21808,SBI LIFE INSURANCE CO LTD,SBILIFE,SBILIFE-EQ,Ok,07-08-2023 09:15:00,1691379900,1272.95,1277.45,1268.50,1271.90,1272.97,59873,0,60583,0
24948,L&T FINANCE HOLDINGS LTD,L&TFH,L&TFH-EQ,Ok,07-08-2023 09:15:00,1691379900,128.00,128.80,127.50,128.55,128.23,508210,0,517240,0
11654,DR. LAL PATH LABS LTD.,LALPATHLAB,LALPATHLAB-EQ,Ok,07-08-2023 09:15:00,1691379900,2344.90,2362.15,2344.10,2357.15,2355.85,8979,0,9643,0
19234,LAURUS LABS LIMITED,LAURUSLABS,LAURUSLABS-EQ,Ok,07-08-2023 09:15:00,1691379900,392.95,393.90,390.25,392.15,392.21,333843,0,342008,0
1997,LIC HOUSING FINANCE LTD,LICHSGFIN,LICHSGFIN-EQ,Ok,07-08-2023 09:15:00,1691379900,428.35,435.45,428.35,431.60,432.06,1062678,0,1079527,0
11483,LARSEN & TOUBRO LTD.,LT,LT-EQ,Ok,07-08-2023 09:15:00,1691379900,2631.80,2647.70,2623.10,2646.55,2637.16,100898,0,103147,0
17818,LTIMINDTREE LIMITED,LTIM,LTIM-EQ,Ok,07-08-2023 09:15:00,1691379900,4955.85,4976.35,4935.15,4952.00,4958.66,14946,0,15557,0
18564,L&T TECHNOLOGY SER. LTD.,LTTS,LTTS-EQ,Ok,07-08-2023 09:15:00,1691379900,4246.40,4254.00,4216.05,4227.50,4235.97,19448,0,20793,0
275,AUROBINDO PHARMA LTD,AUROPHARMA,AUROPHARMA-EQ,Ok,07-08-2023 09:15:00,1691379900,847.50,852.55,840.00,850.95,845.74,181414,0,185428,0
10440,LUPIN LIMITED,LUPIN,LUPIN-EQ,Ok,07-08-2023 09:15:00,1691379900,1064.45,1087.00,1043.75,1083.40,1072.11,387656,0,391127,0
2031,MAHINDRA & MAHINDRA LTD,M&M,M&M-EQ,Ok,07-08-2023 09:15:00,1691379900,1486.00,1502.10,1481.25,1499.90,1497.08,1697834,0,1713442,0
13285,M&M FIN. SERVICES LTD,M&MFIN,M&MFIN-EQ,Ok,07-08-2023 09:15:00,1691379900,291.15,293.80,291.05,292.50,292.78,211971,0,214099,0
4067,MARICO LIMITED,MARICO,MARICO-EQ,Ok,07-08-2023 09:15:00,1691379900,576.10,576.90,573.05,575.50,575.07,89171,0,90347,0
9581,METROPOLIS HEALTHCARE LTD,METROPOLIS,METROPOLIS-EQ,Ok,07-08-2023 09:15:00,1691379900,1370.95,1378.30,1369.10,1377.00,1373.74,33759,0,34575,0
16675,BAJAJ FINSERV LTD.,BAJAJFINSV,BAJAJFINSV-EQ,Ok,07-08-2023 09:15:00,1691379900,1488.05,1499.95,1485.35,1493.40,1493.77,121852,0,125789,0
694,CIPLA LTD,CIPLA,CIPLA-EQ,Ok,07-08-2023 09:15:00,1691379900,1194.00,1203.85,1175.35,1200.00,1192.90,477520,0,494175,0
2277,MRF LTD,MRF,MRF-EQ,Ok,07-08-2023 09:15:00,1691379900,111300.00,111500.00,110700.00,111013.00,111188.71,1097,0,1148,0
676,EXIDE INDUSTRIES LTD,EXIDEIND,EXIDEIND-EQ,Ok,07-08-2023 09:15:00,1691379900,258.25,259.45,257.45,258.70,258.57,217042,0,224048,0
23650,MUTHOOT FINANCE LIMITED,MUTHOOTFIN,MUTHOOTFIN-EQ,Ok,07-08-2023 09:15:00,1691379900,1349.00,1349.55,1344.15,1344.75,1346.21,4814,0,5029,0
14672,NAVIN FLUORINE INT. LTD,NAVINFLUOR,NAVINFLUOR-EQ,Ok,07-08-2023 09:15:00,1691379900,4372.40,4450.60,4372.40,4422.00,4414.24,42262,0,46495,0
11536,TATA CONSULTANCY SERV LT,TCS,TCS-EQ,Ok,07-08-2023 09:15:00,1691379900,3455.00,3466.00,3450.30,3457.15,3459.17,96036,0,101119,0
13538,TECH MAHINDRA LIMITED,TECHM,TECHM-EQ,Ok,07-08-2023 09:15:00,1691379900,1176.05,1181.70,1172.10,1175.05,1176.62,168514,0,171799,0
1964,TRENT LTD,TRENT,TRENT-EQ,Ok,07-08-2023 09:15:00,1691379900,1716.90,1718.00,1704.05,1705.15,1712.47,23173,0,23461,0
8479,TVS MOTOR COMPANY  LTD,TVSMOTOR,TVSMOTOR-EQ,Ok,07-08-2023 09:15:00,1691379900,1357.35,1357.40,1337.40,1339.85,1344.49,97818,0,98390,0
11373,BIOCON LIMITED.,BIOCON,BIOCON-EQ,Ok,07-08-2023 09:15:00,1691379900,255.25,257.55,253.30,256.25,256.10,468057,0,475360,0
17963,NESTLE INDIA LIMITED,NESTLEIND,NESTLEIND-EQ,Ok,07-08-2023 09:15:00,1691379900,22450.00,22494.45,22369.00,22379.10,22420.21,3161,0,3331,0
3787,WIPRO LTD,WIPRO,WIPRO-EQ,Ok,07-08-2023 09:15:00,1691379900,410.70,412.00,410.05,411.10,410.91,697870,0,711984,0
11630,NTPC LTD,NTPC,NTPC-EQ,Ok,07-08-2023 09:15:00,1691379900,219.30,220.25,218.25,219.30,219.36,733447,0,750292,0
20242,OBEROI REALTY LIMITED,OBEROIRLTY,OBEROIRLTY-EQ,Ok,07-08-2023 09:15:00,1691379900,1115.50,1117.45,1108.85,1113.00,1112.51,32392,0,32790,0
2475,OIL AND NATURAL GAS CORP.,ONGC,ONGC-EQ,Ok,07-08-2023 09:15:00,1691379900,174.35,174.50,173.60,173.70,173.99,234595,0,242483,0
5701,CITY UNION BANK LTD,CUB,CUB-EQ,Ok,07-08-2023 09:15:00,1691379900,133.15,133.80,133.00,133.15,133.37,152067,0,155128,0
637,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,CHAMBLFERT-EQ,Ok,07-08-2023 09:15:00,1691379900,272.85,274.20,272.00,272.85,273.29,85610,0,87010,0
11351,PETRONET LNG LIMITED,PETRONET,PETRONET-EQ,Ok,07-08-2023 09:15:00,1691379900,224.80,225.25,224.35,224.60,224.66,51314,0,52227,0
2664,PIDILITE INDUSTRIES LTD,PIDILITIND,PIDILITIND-EQ,Ok,07-08-2023 09:15:00,1691379900,2614.00,2620.00,2604.85,2620.00,2612.93,15540,0,15944,0
10666,PUNJAB NATIONAL BANK,PNB,PNB-EQ,Ok,07-08-2023 09:15:00,1691379900,60.00,60.45,59.85,60.30,60.15,4163397,0,4245520,0
11872,GRANULES INDIA LIMITED,GRANULES,GRANULES-EQ,Ok,07-08-2023 09:15:00,1691379900,320.25,320.40,317.20,318.50,318.60,138542,0,141912,0
14977,POWER GRID CORP. LTD.,POWERGRID,POWERGRID-EQ,Ok,07-08-2023 09:15:00,1691379900,248.75,248.90,247.00,247.05,247.86,476519,0,490567,0
2043,THE RAMCO CEMENTS LIMITED,RAMCOCEM,RAMCOCEM-EQ,Ok,07-08-2023 09:15:00,1691379900,879.25,879.25,864.10,870.90,869.54,29416,0,29671,0
18391,RBL BANK LIMITED,RBLBANK,RBLBANK-EQ,Ok,07-08-2023 09:15:00,1691379900,216.65,218.80,216.30,218.00,217.46,1804856,0,1825912,0
4244,HDFC AMC LIMITED,HDFCAMC,HDFCAMC-EQ,Ok,07-08-2023 09:15:00,1691379900,2430.00,2446.70,2412.40,2431.05,2433.26,65705,0,66643,0
15355,REC LIMITED,RECLTD,RECLTD-EQ,Ok,07-08-2023 09:15:00,1691379900,199.25,203.25,198.80,203.00,202.06,2439966,0,2453698,0
2885,RELIANCE INDUSTRIES LTD,RELIANCE,RELIANCE-EQ,Ok,07-08-2023 09:15:00,1691379900,2516.00,2528.40,2515.90,2519.35,2522.32,368284,0,418205,0
2963,STEEL AUTHORITY OF INDIA,SAIL,SAIL-EQ,Ok,07-08-2023 09:15:00,1691379900,94.25,94.45,93.55,93.75,93.96,798035,0,818755,0
3045,STATE BANK OF INDIA,SBIN,SBIN-EQ,Ok,07-08-2023 09:15:00,1691379900,572.90,576.00,569.20,574.20,572.59,5042500,0,5194384,0
3103,SHREE CEMENT LIMITED,SHREECEM,SHREECEM-EQ,Ok,07-08-2023 09:15:00,1691379900,24324.95,24397.00,24205.10,24311.75,24283.23,1075,0,1118,0
4306,SHRIRAM FINANCE LIMITED,SHRIRAMFIN,SHRIRAMFIN-EQ,Ok,07-08-2023 09:15:00,1691379900,1840.00,1851.15,1834.35,1847.90,1845.78,67993,0,68321,0
3273,SRF LTD,SRF,SRF-EQ,Ok,07-08-2023 09:15:00,1691379900,2270.00,2278.00,2264.00,2272.45,2270.52,26516,0,27295,0
3351,SUN PHARMACEUTICAL IND L,SUNPHARMA,SUNPHARMA-EQ,Ok,07-08-2023 09:15:00,1691379900,1138.60,1153.90,1133.70,1153.25,1143.41,191718,0,194353,0
20374,COAL INDIA LTD,COALINDIA,COALINDIA-EQ,Ok,07-08-2023 09:15:00,1691379900,234.40,236.00,234.30,235.10,235.14,1239789,0,1256285,0
10243,SYNGENE INTERNATIONAL LTD,SYNGENE,SYNGENE-EQ,Ok,07-08-2023 09:15:00,1691379900,809.35,819.80,809.35,817.05,815.40,32851,0,33220,0
1394,HINDUSTAN UNILEVER LTD.,HINDUNILVR,HINDUNILVR-EQ,Ok,07-08-2023 09:15:00,1691379900,2544.95,2548.85,2539.00,2546.00,2543.59,58160,0,62509,0
3405,TATA CHEMICALS LTD,TATACHEM,TATACHEM-EQ,Ok,07-08-2023 09:15:00,1691379900,1055.70,1062.00,1049.00,1054.60,1054.85,150395,0,152044,0
3721,TATA COMMUNICATIONS LTD,TATACOMM,TATACOMM-EQ,Ok,07-08-2023 09:15:00,1691379900,1694.55,1697.35,1686.30,1688.85,1691.72,28967,0,29407,0
3432,TATA CONSUMER PRODUCT LTD,TATACONSUM,TATACONSUM-EQ,Ok,07-08-2023 09:15:00,1691379900,837.75,838.00,834.30,834.85,836.16,35410,0,36443,0
4963,ICICI BANK LTD.,ICICIBANK,ICICIBANK-EQ,Ok,07-08-2023 09:15:00,1691379900,969.50,976.25,969.10,975.90,973.23,625537,0,647609,0
3456,TATA MOTORS LIMITED,TATAMOTORS,TATAMOTORS-EQ,Ok,07-08-2023 09:15:00,1691379900,618.50,618.85,612.55,612.65,615.28,957335,0,977196,0
3426,TATA POWER CO LTD,TATAPOWER,TATAPOWER-EQ,Ok,07-08-2023 09:15:00,1691379900,236.65,237.00,235.05,235.30,235.71,886554,0,915336,0
