token,company,symbol,tsym,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
1633,IPCA LABORATORIES LTD,IPCALAB,IPCALAB-EQ,Ok,01-08-2023 09:15:00,1690861500,878.00,889.75,875.10,888.65,882.71,55692,0,55692,0
13611,INDIAN RAIL TOUR CORP LTD,IRCTC,IRCTC-EQ,Ok,01-08-2023 09:15:00,1690861500,641.20,642.55,635.65,636.65,638.93,228958,0,228958,0
10738,ORACLE FIN SERV SOFT LTD.,OFSS,OFSS-EQ,Ok,01-08-2023 09:15:00,1690861500,3895.05,3905.00,3854.05,3880.90,3874.76,4101,0,4101,0
14413,PAGE INDUSTRIES LTD,PAGEIND,PAGEIND-EQ,Ok,01-08-2023 09:15:00,1690861500,37980.00,38410.05,37866.30,38400.00,38253.56,2890,0,2890,0
13270,JK CEMENT LIMITED,JKCEMENT,JKCEMENT-EQ,Ok,01-08-2023 09:15:00,1690861500,3276.35,3281.00,3261.40,3268.30,3269.79,4381,0,4381,0
18365,PERSISTENT SYSTEMS LTD,PERSISTENT,PERSISTENT-EQ,Ok,01-08-2023 09:15:00,1690861500,4744.00,4744.05,4713.80,4739.00,4729.22,19539,0,19539,0
24184,PI INDUSTRIES LTD,PIIND,PIIND-EQ,Ok,01-08-2023 09:15:00,1690861500,3630.00,3630.00,3606.10,3614.90,3613.65,6132,0,6132,0
1922,KOTAK MAHINDRA BANK LTD,KOTAKBANK,KOTAKBANK-EQ,Ok,01-08-2023 09:15:00,1690861500,1853.00,1865.40,1851.00,1854.55,1857.49,347077,0,347077,0
17971,SBI CARDS & PAY SER LTD,SBICARD,SBICARD-EQ,Ok,01-08-2023 09:15:00,1690861500,856.75,859.40,851.40,854.40,856.35,62689,0,62689,0
21808,SBI LIFE INSURANCE CO LTD,SBILIFE,SBILIFE-EQ,Ok,01-08-2023 09:15:00,1690861500,1284.80,1284.80,1275.00,1275.10,1278.00,47979,0,47979,0
24948,L&T FINANCE HOLDINGS LTD,L&TFH,L&TFH-EQ,Ok,01-08-2023 09:15:00,1690861500,132.05,132.55,131.90,132.35,132.19,430281,0,430281,0
11654,DR. LAL PATH LABS LTD.,LALPATHLAB,LALPATHLAB-EQ,Ok,01-08-2023 09:15:00,1690861500,2339.85,2361.00,2329.10,2358.00,2348.39,27836,0,27836,0
19234,LAURUS LABS LIMITED,LAURUSLABS,LAURUSLABS-EQ,Ok,01-08-2023 09:15:00,1690861500,353.70,355.00,352.00,353.60,353.51,230363,0,230363,0
1997,LIC HOUSING FINANCE LTD,LICHSGFIN,LICHSGFIN-EQ,Ok,01-08-2023 09:15:00,1690861500,418.20,419.00,416.80,418.00,417.90,112221,0,112221,0
11483,LARSEN & TOUBRO LTD.,LT,LT-EQ,Ok,01-08-2023 09:15:00,1690861500,2686.00,2688.95,2669.60,2675.05,2677.37,92217,0,92217,0
17818,LTIMINDTREE LIMITED,LTIM,LTIM-EQ,Ok,01-08-2023 09:15:00,1690861500,4927.95,4928.00,4900.00,4914.00,4915.26,30389,0,30389,0
18564,L&T TECHNOLOGY SER. LTD.,LTTS,LTTS-EQ,Ok,01-08-2023 09:15:00,1690861500,4063.95,4075.00,4040.15,4070.80,4065.59,22692,0,22692,0
275,AUROBINDO PHARMA LTD,AUROPHARMA,AUROPHARMA-EQ,Ok,01-08-2023 09:15:00,1690861500,827.25,831.95,822.10,824.20,824.74,77008,0,77008,0
10440,LUPIN LIMITED,LUPIN,LUPIN-EQ,Ok,01-08-2023 09:15:00,1690861500,981.95,982.80,976.70,982.80,979.78,63534,0,63534,0
2031,MAHINDRA & MAHINDRA LTD,M&M,M&M-EQ,Ok,01-08-2023 09:15:00,1690861500,1476.45,1490.00,1470.20,1489.05,1481.75,291065,0,291065,0
13285,M&M FIN. SERVICES LTD,M&MFIN,M&MFIN-EQ,Ok,01-08-2023 09:15:00,1690861500,296.70,297.85,294.50,296.05,295.84,892876,0,892876,0
4067,MARICO LIMITED,MARICO,MARICO-EQ,Ok,01-08-2023 09:15:00,1690861500,563.35,566.95,561.60,564.05,564.31,287689,0,287689,0
9581,METROPOLIS HEALTHCARE LTD,METROPOLIS,METROPOLIS-EQ,Ok,01-08-2023 09:15:00,1690861500,1383.95,1383.95,1369.20,1380.75,1376.38,20258,0,20258,0
16675,BAJAJ FINSERV LTD.,BAJAJFINSV,BAJAJFINSV-EQ,Ok,01-08-2023 09:15:00,1690861500,1598.20,1599.75,1585.00,1590.10,1589.44,133392,0,133392,0
694,CIPLA LTD,CIPLA,CIPLA-EQ,Ok,01-08-2023 09:15:00,1690861500,1174.95,1177.95,1168.25,1175.70,1173.38,106714,0,106714,0
2277,MRF LTD,MRF,MRF-EQ,Ok,01-08-2023 09:15:00,1690861500,102956.25,103050.00,102712.15,103050.00,102910.07,371,0,371,0
676,EXIDE INDUSTRIES LTD,EXIDEIND,EXIDEIND-EQ,Ok,01-08-2023 09:15:00,1690861500,250.90,255.95,250.00,255.75,252.77,568531,0,568531,0
23650,MUTHOOT FINANCE LIMITED,MUTHOOTFIN,MUTHOOTFIN-EQ,Ok,01-08-2023 09:15:00,1690861500,1357.35,1362.75,1353.75,1361.25,1359.05,35093,0,35093,0
14672,NAVIN FLUORINE INT. LTD,NAVINFLUOR,NAVINFLUOR-EQ,Ok,01-08-2023 09:15:00,1690861500,4243.90,4339.25,4229.75,4282.45,4295.79,66691,0,66691,0
11536,TATA CONSULTANCY SERV LT,TCS,TCS-EQ,Ok,01-08-2023 09:15:00,1690861500,3419.95,3437.00,3416.80,3432.15,3429.31,273214,0,273214,0
13538,TECH MAHINDRA LIMITED,TECHM,TECHM-EQ,Ok,01-08-2023 09:15:00,1690861500,1122.45,1129.00,1120.00,1126.45,1123.60,471320,0,471320,0
1964,TRENT LTD,TRENT,TRENT-EQ,Ok,01-08-2023 09:15:00,1690861500,1762.05,1762.05,1749.25,1752.00,1755.27,15188,0,15188,0
8479,TVS MOTOR COMPANY  LTD,TVSMOTOR,TVSMOTOR-EQ,Ok,01-08-2023 09:15:00,1690861500,1371.20,1378.25,1369.85,1373.90,1374.46,34409,0,34409,0
11373,BIOCON LIMITED.,BIOCON,BIOCON-EQ,Ok,01-08-2023 09:15:00,1690861500,258.50,259.40,256.70,256.80,258.25,235835,0,235835,0
17963,NESTLE INDIA LIMITED,NESTLEIND,NESTLEIND-EQ,Ok,01-08-2023 09:15:00,1690861500,22600.00,22649.95,22435.40,22520.70,22524.84,3136,0,3136,0
3787,WIPRO LTD,WIPRO,WIPRO-EQ,Ok,01-08-2023 09:15:00,1690861500,405.30,405.50,404.10,405.30,404.87,262749,0,262749,0
11630,NTPC LTD,NTPC,NTPC-EQ,Ok,01-08-2023 09:15:00,1690861500,218.95,223.25,218.95,221.55,221.36,7845509,0,7845509,0
20242,OBEROI REALTY LIMITED,OBEROIRLTY,OBEROIRLTY-EQ,Ok,01-08-2023 09:15:00,1690861500,1104.25,1105.50,1067.00,1100.05,1087.85,421550,0,421550,0
2475,OIL AND NATURAL GAS CORP.,ONGC,ONGC-EQ,Ok,01-08-2023 09:15:00,1690861500,175.10,175.60,174.40,175.35,174.97,968921,0,968921,0
5701,CITY UNION BANK LTD,CUB,CUB-EQ,Ok,01-08-2023 09:15:00,1690861500,133.75,134.90,133.55,134.85,134.05,188594,0,188594,0
637,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,CHAMBLFERT-EQ,Ok,01-08-2023 09:15:00,1690861500,277.35,279.00,277.35,278.00,278.34,80005,0,80005,0
11351,PETRONET LNG LIMITED,PETRONET,PETRONET-EQ,Ok,01-08-2023 09:15:00,1690861500,236.60,237.00,233.15,233.75,235.69,1244580,0,1244580,0
2664,PIDILITE INDUSTRIES LTD,PIDILITIND,PIDILITIND-EQ,Ok,01-08-2023 09:15:00,1690861500,2620.00,2624.90,2605.20,2619.95,2616.77,17545,0,17545,0
10666,PUNJAB NATIONAL BANK,PNB,PNB-EQ,Ok,01-08-2023 09:15:00,1690861500,61.95,62.20,61.85,61.95,62.02,3328170,0,3328170,0
11872,GRANULES INDIA LIMITED,GRANULES,GRANULES-EQ,Ok,01-08-2023 09:15:00,1690861500,323.50,324.95,323.00,324.40,324.20,104372,0,104372,0
14977,POWER GRID CORP. LTD.,POWERGRID,POWERGRID-EQ,Ok,01-08-2023 09:15:00,1690861500,261.65,261.75,255.00,256.45,257.23,4000734,0,4000734,0
2043,THE RAMCO CEMENTS LIMITED,RAMCOCEM,RAMCOCEM-EQ,Ok,01-08-2023 09:15:00,1690861500,889.50,894.90,888.05,888.65,892.27,53557,0,53557,0
18391,RBL BANK LIMITED,RBLBANK,RBLBANK-EQ,Ok,01-08-2023 09:15:00,1690861500,229.60,230.75,227.65,228.00,229.01,1727653,0,1727653,0
4244,HDFC AMC LIMITED,HDFCAMC,HDFCAMC-EQ,Ok,01-08-2023 09:15:00,1690861500,2535.80,2542.85,2530.15,2532.45,2534.74,19322,0,19322,0
15355,REC LIMITED,RECLTD,RECLTD-EQ,Ok,01-08-2023 09:15:00,1690861500,203.15,204.55,201.20,201.40,203.01,2815335,0,2815335,0
2885,RELIANCE INDUSTRIES LTD,RELIANCE,RELIANCE-EQ,Ok,01-08-2023 09:15:00,1690861500,2551.70,2558.20,2538.05,2542.75,2547.73,465264,0,465264,0
2963,STEEL AUTHORITY OF INDIA,SAIL,SAIL-EQ,Ok,01-08-2023 09:15:00,1690861500,95.15,95.50,94.80,95.30,95.18,1489847,0,1489847,0
3045,STATE BANK OF INDIA,SBIN,SBIN-EQ,Ok,01-08-2023 09:15:00,1690861500,620.80,620.80,618.85,619.25,619.38,693616,0,693616,0
3103,SHREE CEMENT LIMITED,SHREECEM,SHREECEM-EQ,Ok,01-08-2023 09:15:00,1690861500,24185.05,24185.05,24102.90,24147.95,24138.18,1796,0,1796,0
4306,SHRIRAM FINANCE LIMITED,SHRIRAMFIN,SHRIRAMFIN-EQ,Ok,01-08-2023 09:15:00,1690861500,1892.00,1897.45,1862.80,1871.75,1884.44,172375,0,172375,0
3273,SRF LTD,SRF,SRF-EQ,Ok,01-08-2023 09:15:00,1690861500,2180.00,2183.00,2170.55,2172.95,2175.37,45261,0,45261,0
3351,SUN PHARMACEUTICAL IND L,SUNPHARMA,SUNPHARMA-EQ,Ok,01-08-2023 09:15:00,1690861500,1143.85,1144.15,1136.00,1141.75,1140.62,107375,0,107375,0
20374,COAL INDIA LTD,COALINDIA,COALINDIA-EQ,Ok,01-08-2023 09:15:00,1690861500,230.05,230.20,229.00,229.90,229.57,335279,0,335279,0
10243,SYNGENE INTERNATIONAL LTD,SYNGENE,SYNGENE-EQ,Ok,01-08-2023 09:15:00,1690861500,794.95,805.30,792.10,805.25,799.47,71929,0,71929,0
1394,HINDUSTAN UNILEVER LTD.,HINDUNILVR,HINDUNILVR-EQ,Ok,01-08-2023 09:15:00,1690861500,2569.95,2573.80,2548.00,2550.60,2553.80,193058,0,193058,0
3405,TATA CHEMICALS LTD,TATACHEM,TATACHEM-EQ,Ok,01-08-2023 09:15:00,1690861500,1063.35,1070.85,1059.50,1068.70,1065.95,184310,0,184310,0
3721,TATA COMMUNICATIONS LTD,TATACOMM,TATACOMM-EQ,Ok,01-08-2023 09:15:00,1690861500,1799.90,1814.00,1793.10,1811.30,1805.94,119931,0,119931,0
3432,TATA CONSUMER PRODUCT LTD,TATACONSUM,TATACONSUM-EQ,Ok,01-08-2023 09:15:00,1690861500,863.25,863.25,858.00,860.45,860.42,97312,0,97312,0
4963,ICICI BANK LTD.,ICICIBANK,ICICIBANK-EQ,Ok,01-08-2023 09:15:00,1690861500,1001.80,1003.35,999.15,999.90,1001.94,659143,0,659143,0
3456,TATA MOTORS LIMITED,TATAMOTORS,TATAMOTORS-EQ,Ok,01-08-2023 09:15:00,1690861500,644.95,652.50,644.30,650.80,649.76,1762674,0,1762674,0
